outlet_name,merged_from,n_merged,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,pa_area_sqkm,pa_population_density,n_outlets_at_postal,shared_postal,merge_group,merge_role,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Choice Decor Co-Operative Society Ltd,Choice Decor Co-Operative Society Ltd,1,570022,,BISHAN,CENTRAL REGION,residential,87320,7.6081,11477.2,1,0,,unique,1.3572844410824,103.839396679952,266111,223158,0,65097,24678,32,0.5439,1475642,367086,48726,306913,243444,145,0.793,2790505,531719,97203,662198,710969,301,0.8303,0.0,3,39,42,2064,3551,2119,145.0,367086.0,336.9843416781482,1,714069.8200159961,0.002828555493203067,52.169877516637364,0.019820670127418595,0.002277163305139883,-1.4080102418688256,307255.0,44.07275893361493,-0.3122221260135304
Chong Hoe Tong,Chong Hoe Tong,1,310021,Authorised Retailer,TOA PAYOH,CENTRAL REGION,residential,121850,8.1802,14895.7,1,0,,unique,1.33544818177957,103.857495922448,525944,84177,0,44226,7235,92,0.862,1313124,229239,45015,237987,153041,270,0.8414,3407966,398658,146033,606008,345528,521,0.8807,11.0,13,39,52,1331,4179,2852,270.0,229239.0,389.89097514467187,0,1111969.061112604,0.00440470400501096,81.24036066842216,0.0182328190743338,0.0028193450444589027,-3.244119203590801,770040.0,110.45479256396428,-5.561959747432443
Chop Yeo Thong Heng,Chop Yeo Thong Heng,1,370076,Authorised Retailer,GEYLANG,CENTRAL REGION,mixed,110110,9.6448,11416.5,1,0,,unique,1.32551693484516,103.889903603926,289393,204874,0,40342,7399,72,0.5855,1058483,946133,0,174301,43307,148,0.528,2073547,2281211,70183,412170,96193,268,0.4765,11.0,11,23,34,1419,4151,2764,148.0,946133.0,642.8233415193481,0,1776763.7159594782,0.007038071947626206,129.81019900201773,0.012301013024602027,0.0018434179136846672,-8.409251364692217,409072.0,58.677423125715535,-3.2215456599408228
Chop Yeo Thong Heng (International Plaza),Chop Yeo Thong Heng (International Plaza),1,079903,,OUTRAM,CENTRAL REGION,commercial,18340,1.3732,13355.8,1,0,,unique,1.27573568143134,103.845703218601,65155,244818,32963,23521,27129,12,0.2381,221395,549329,86602,90092,173557,49,0.3087,558703,886036,122403,422933,344665,75,0.3956,0.0,1,3,4,3396,3541,787,49.0,549329.0,336.2966183120999,1,264665.4386116226,0.0010483861091190412,19.336433396591595,0.005082592121982211,0.00021687269572760788,-3.4876764360943415,38563.0,5.531489488395608,-0.6511678867813773
Chua Hong Kim Trading,Chua Hong Kim Trading,1,550237,Authorised Retailer,SERANGOON,NORTH-EAST REGION,residential,116900,10.1005,11573.6,1,0,,unique,1.35381198342473,103.87013457465,509911,0,83592,4088,25809,90,0.9296,1889970,19983,105806,235333,124600,139,0.9638,4444602,81356,110969,395175,232334,197,0.9705,11.0,17,57,74,1306,4160,2877,139.0,19983.0,149.4510199238174,0,429970.5843208227,0.0017031887136318843,31.413612634226475,0.025721237400069517,0.004012144870960746,7.598219895862463,399903.0,57.36221872981534,2.196759129309309
Chua Seng Dept Store,Chua Seng Dept Store,1,469526,,TAMPINES,EAST REGION,residential,259900,20.7954,12497.9,1,0,,unique,1.33127233921191,103.947268283784,411007,83713,16892,11072,29791,0,0.8199,1205845,386993,54033,218126,64385,59,0.7486,3189635,1023551,88875,489601,211487,233,0.7517,0.0,12,24,36,1216,3158,2967,59.0,386993.0,261.3956139407431,1,775560.7865621848,0.0030721319703642105,56.6624020613975,0.012133468149646108,0.001951854261548471,-2.7449429165318198,175053.0,25.109660280894026,2.1733066509988195
Chua Yan Kee,Chua Yan Kee,1,142049,,QUEENSTOWN,CENTRAL REGION,residential,95930,21.684,4424.0,1,0,,unique,1.3004269308691,103.797359760167,517325,74762,0,32368,40248,45,0.8737,1358483,464939,36202,180258,262756,155,0.7402,3132040,910044,53321,436405,372946,244,0.7713,10.5,16,24,40,1243,3766,2940,155.0,464939.0,398.1610244888025,1,1170593.4119970794,0.004636925315983089,85.52345052799208,0.013605442176870748,0.002168726957276079,-4.9225775354775685,455700.0,65.3657588844716,-3.1374203280647177
Chuan Hao Departmental Store,Chuan Hao Departmental Store,1,131019,Authorised Retailer,QUEENSTOWN,CENTRAL REGION,residential,95930,21.684,4424.0,1,0,,unique,1.30735380231593,103.78454843987,321348,13350,0,31766,10789,49,0.9601,959406,166029,40861,693285,117730,87,0.8401,2242959,556100,46930,2617405,255508,116,0.7964,11.0,5,23,28,2237,4144,1946,87.0,166029.0,173.83242690944704,0,338277.90276578395,0.0013399779591244127,24.714553478090668,0.014388489208633094,0.0015181088700932553,0.6608730139209222,169302.0,24.28473493671014,0.7539162771316378
Clifford Gift Shop,Clifford Gift Shop,1,560532,Authorised Retailer,ANG MO KIO,NORTH-EAST REGION,residential,162280,13.9426,11639.2,1,0,,unique,1.37380851539559,103.854594160601,756508,0,38897,160862,11062,70,0.9755,1394848,317150,179697,532123,102974,178,0.7848,2849905,690104,236955,850019,553774,305,0.7859,11.0,22,89,111,1344,4179,2839,178.0,317150.0,343.8680362727664,0,976241.3549783839,0.003867062813625501,71.32410653450874,0.039098274040154986,0.006018217306441119,4.697951678316604,505342.0,72.48642380117764,4.5236136950173895
Clifford Gift Shop - Ang Mo Kio Avenue 10,Premier Security Co-operative Ltd | Clifford Gift Shop - Ang Mo Kio Avenue 10,2,560555,Authorised Retailer,SERANGOON,NORTH-EAST REGION,residential,116900,10.1005,11573.6,2,1,560555,replacement_merged,1.37119666371478,103.85702400572,494395,41380,71543,32540,33841,81,0.873,1596543,427319,97734,313710,142898,170,0.7756,3116890,900314,236955,859157,476269,286,0.7605,11.0,6,25,31,1775,4155,2408,170.0,427319.0,393.4859321836426,0,947514.1246982114,0.003753269228270401,69.22529764621927,0.01287375415282392,0.0016807633918889612,-4.594290578943203,409360.0,58.71873394107373,-3.617304331357469
Cold Storage Aperia Mall,Cold Storage Aperia Mall,1,339511,Authorised Retailer,KALLANG,CENTRAL REGION,mixed,101290,8.5847,11798.9,1,0,,unique,1.3097112065077,103.864326436447,100370,262996,42055,30122,89751,16,0.2994,563280,843898,73359,112613,197855,100,0.4052,1623714,1253671,121857,291674,801694,236,0.5617,10.0,0,2,2,4108,4179,75,100.0,843898.0,541.3548922418886,0,40601.61691814165,0.00016083010841175656,2.966350519546438,0.02666666666666667,0.00010843634786380394,-0.5610782714524445,7500.0,1.0758024832862345,0.8910427195014097
Cold Storage Compass One,Cold Storage Compass One,1,545078,Authorised Retailer,SENGKANG,NORTH-EAST REGION,residential,249370,10.603,23518.7,1,0,,unique,1.39205314156706,103.89507054384,314635,17465,27086,100310,39003,105,0.9137,1698039,42614,36764,383653,111304,442,0.9657,3451451,183826,111908,623406,448736,869,0.936,10.5,12,61,73,2391,4166,1792,442.0,42614.0,464.2869320439151,0,832002.1822226959,0.0032957062137568384,60.786005406531125,0.040736607142857144,0.003957926697028844,1.5665920606133152,792064.0,113.61392241621706,-3.8102998881880943
Dawn Florist,Dawn Florist,1,538719,Authorised Retailer,SENGKANG,NORTH-EAST REGION,residential,249370,10.603,23518.7,1,0,,unique,1.3792452907016,103.887832017102,414070,0,16525,245811,23311,95,0.9808,1187038,158371,122839,499011,125843,363,0.8503,3438379,264917,143587,807794,416703,739,0.9125,11.0,19,47,66,1273,4177,2910,363.0,158371.0,445.8273270457332,0,1297357.5217030838,0.005139060133614623,94.7848251043881,0.02268041237113402,0.0035783994795055302,-2.9566110010586444,1056330.0,151.5203249559664,-6.947585432561917
Dawn Florist - Aljunied Avenue 2,Li Thoe Trading | Dawn Florist - Aljunied Avenue 2,2,380119,Authorised Retailer,GEYLANG,CENTRAL REGION,residential,110110,9.6448,11416.5,2,1,380119,replacement_merged,1.32012887290025,103.886058091225,440343,67766,0,85311,26382,64,0.8666,1418575,527520,7601,248583,44467,138,0.728,2544899,1730070,71589,411016,142138,269,0.5937,11.0,23,79,102,1198,4177,2985,138.0,527520.0,413.89060852785656,0,1235463.466455652,0.004893886951582066,90.26285093497962,0.034170854271356785,0.005530253741054001,1.2354014223664984,411930.0,59.087375592013146,5.582615602718811
Delisia Agency Pte Ltd,Delisia Agency Pte Ltd,1,188425,Authorised Retailer,ROCHOR,CENTRAL REGION,commercial,13120,1.5885,8259.6,1,0,,unique,1.30151258571919,103.854497235401,81316,178487,84465,102716,21802,14,0.3589,424508,922805,155246,316134,162489,69,0.3342,1029553,1416488,239885,993625,652690,114,0.428,11.0,36,160,196,1709,4167,2474,69.0,922805.0,551.6229015061963,0,1364715.0583263296,0.0054058751212863335,99.70596073700513,0.07922392886014551,0.010626762090652787,9.643592337770999,170706.0,24.486125161581327,34.66085137430381
Everbright  Services,Everbright  Services,1,100108,Authorised Retailer,BUKIT MERAH,CENTRAL REGION,residential,151250,14.4612,10459.0,1,0,,unique,1.28084469467756,103.810292618353,178849,110802,0,25979,443586,35,0.6175,782510,348308,106643,208552,558870,172,0.6754,2680922,937525,166322,515595,1473600,308,0.7303,11.0,12,30,42,1672,4097,2511,172.0,348308.0,354.16353138292516,1,889304.6273025251,0.003522691224551563,64.97251694562904,0.016726403823178016,0.002277163305139883,-2.849992617452899,431892.0,61.95073148152778,-2.5347527571642936
Evercool Engineering,Evercool Engineering,1,310095,Authorised Retailer,TOA PAYOH,CENTRAL REGION,residential,121850,8.1802,14895.7,1,0,,unique,1.33889072150034,103.848993316875,587803,55049,0,40733,14369,109,0.9144,1582354,255633,63447,316499,223354,311,0.8489,3109994,614233,101627,813206,332862,480,0.8262,11.0,15,55,70,1881,4160,2302,311.0,255633.0,444.69491949082794,0,1023687.7046678859,0.004055006106122681,74.79053262132672,0.030408340573414423,0.003795272175233138,-0.553937145639665,715922.0,102.692088725233,-3.226072887027207
Everstream Trading,Everstream Trading,1,650283,Authorised Retailer,BUKIT BATOK,WEST REGION,residential,158030,11.1402,14185.6,1,0,,unique,1.34694365753899,103.757539380939,522250,0,45304,77950,15445,108,0.9601,958365,343673,45304,185531,526388,160,0.7281,2596491,728235,82297,254119,1266120,275,0.7742,11.0,18,75,93,1390,4177,2793,160.0,343673.0,339.73944704389226,0,948892.275593591,0.0037587283250930356,69.32598522801595,0.03329752953813104,0.0050422901756668834,2.843307883074225,446880.0,64.10061516412699,3.609586881444919
Fatt Chye Heng Trading,Fatt Chye Heng Trading,1,530007,Authorised Retailer,HOUGANG,NORTH-EAST REGION,mixed,227560,13.933,16332.4,1,0,,unique,1.36232721881747,103.893510807642,467558,43414,17819,39005,9619,50,0.9011,1263841,951063,117997,156384,66152,145,0.567,2601534,1823593,158435,302165,268162,307,0.5849,12.0,33,84,117,1214,4175,2969,145.0,951063.0,642.4017095433896,0,1907290.6756343239,0.007555112072345535,139.34648706234105,0.03940720781407881,0.006343526350032531,-1.8930463525325607,430505.0,61.751779742285386,7.030618829707839
Food Republic i12 Katong,Food Republic i12 Katong,1,428802,,MARINE PARADE,CENTRAL REGION,residential,46220,6.1331,7536.2,1,0,,unique,1.30520653617341,103.905046110228,444975,150844,28577,39649,25971,18,0.7355,1630893,178844,31877,138527,383462,49,0.8942,3255849,226927,55753,334045,477362,99,0.928,0.0,0,2,2,3114,3183,1069,49.0,178844.0,142.53461478532753,1,152369.50320551512,0.0006035622612910982,11.132102347253015,0.0018709073900841909,0.00010843634786380394,-2.7370464946109476,52381.0,7.513547983602166,-2.0114471511665055
Fortune Supermarket Sembawang Drive,Fortune Supermarket Sembawang Drive,1,750463,Authorised Retailer,SEMBAWANG,NORTH REGION,mixed,102640,12.6362,8122.7,1,0,,unique,1.45551208632599,103.814540285666,484752,87606,7381,106220,33490,61,0.8425,1156417,954120,15945,165023,72418,167,0.5476,1625471,2161858,15945,260350,246081,279,0.4295,11.0,0,1,1,4152,4152,31,167.0,954120.0,666.0005069165122,0,20646.01571441188,8.178248054293677e-05,1.5083960711339257,0.03225806451612903,5.421817393190197e-05,-0.41394676165155625,5177.0,0.7425905941297114,0.29870995071137085
Gerk Chwee Trading,Gerk Chwee Trading,1,557256,Authorised Retailer,SERANGOON,NORTH-EAST REGION,residential,116900,10.1005,11573.6,1,0,,unique,1.3646888567179,103.866035308524,566997,21597,0,4140,33227,0,0.9633,1765531,185483,40928,237078,130839,74,0.8966,3640344,958267,151819,454541,261407,300,0.7823,11.0,12,57,69,1265,4173,2918,74.0,185483.0,171.00678219133383,0,498997.79043431213,0.0019766175542855857,36.45673417124334,0.023646333104866347,0.003741054001301236,5.389795071731061,215932.0,30.97335757612842,6.832723362792487
Geylang International FC,Geylang International FC,1,469642,,BEDOK,EAST REGION,residential,276990,21.734,12744.6,1,0,,unique,1.32609868101702,103.93881875464,468317,0,30407,18402,46147,79,0.9695,1979016,31464,184934,217978,167749,238,0.9435,3785669,526539,282407,452288,283718,373,0.8547,0.0,3,15,18,2201,3246,1982,238.0,31464.0,254.45553174613377,1,504330.8639208371,0.0019977427914586506,36.846368045663354,0.009081735620585268,0.0009759271307742355,-3.104776375648461,471716.0,67.66309922744658,-6.037510167037858
Giant Beauty World Centre,Giant Beauty World Centre,1,588177,Authorised Retailer,BUKIT PANJANG,WEST REGION,residential,138270,9.0199,15329.4,1,0,,unique,1.34241264188642,103.776539385406,401394,20110,87661,39844,47175,7,0.8744,1427095,23006,92816,395014,214051,21,0.955,2589813,36093,92816,560843,2430195,21,0.9697,11.0,8,37,45,2279,4128,1904,21.0,23006.0,33.032035448498384,1,62892.99549394092,0.0002491301591270126,4.5949566549386205,0.023634453781512604,0.002439817826935589,18.849284415187864,39984.0,5.735318198895573,16.395449331722734
Giant Buangkok Crescent,Giant Buangkok Crescent,1,530982,Authorised Retailer,SENGKANG,NORTH-EAST REGION,residential,249370,10.603,23518.7,1,0,,unique,1.3808503546459,103.879309094304,335476,0,758,160423,40695,77,0.9989,1239500,326336,60608,441474,152631,233,0.7807,3486078,545471,129094,705917,316645,606,0.8534,11.0,5,28,33,2218,4146,1965,233.0,326336.0,403.67227332527034,0,793216.0170841562,0.003142067427481793,57.95229163247419,0.016793893129770993,0.0017891997397527651,-3.2777447509487985,457845.0,65.67343839469147,-4.031809116693441
Giant Compassvale Bow,Giant Compassvale Bow,1,540266,,SENGKANG,NORTH-EAST REGION,residential,249370,10.603,23518.7,1,0,,unique,1.38187771301641,103.897039857818,392723,0,37256,84167,32125,106,0.9567,1738211,32400,52607,219815,255529,375,0.9678,3226265,346960,164478,653281,423886,709,0.8852,0.0,7,32,39,2340,3996,1843,375.0,32400.0,391.94505557382195,1,722354.7374225538,0.00286137350060818,52.77517284521727,0.021161150298426478,0.002114508783344177,-1.896191627866942,691125.0,99.13519883482651,-6.039692255595281
Giant Edgefield Plains,Giant Edgefield Plains,1,820671,,PUNGGOL,NORTH-EAST REGION,residential,174450,9.3743,18609.4,1,0,,unique,1.40566048045603,103.911991277154,422800,13270,0,82787,58691,91,0.9696,1494045,121145,43679,409443,338918,276,0.9138,2748997,247405,100260,692401,1000573,569,0.9039,0.0,1,10,11,3180,3705,1003,276.0,121145.0,339.3582949842796,1,340376.36986923247,0.0013482903544762177,24.86786729795936,0.010967098703888335,0.0005963999132509217,-2.780932237640967,276828.0,39.70829997908823,-4.555822850610724
Giant Paya Lebar Square,Giant Paya Lebar Square,1,409051,,GEYLANG,CENTRAL REGION,residential,110110,9.6448,11416.5,1,0,,unique,1.31881487007651,103.892580778514,124827,265230,0,29144,12689,1,0.32,1211338,573355,70685,94786,51959,130,0.6719,3054691,1170387,72369,558509,114001,323,0.7192,0.0,3,26,29,3122,4008,1061,130.0,573355.0,429.8621092138482,1,456083.697875893,0.0018066273252639721,33.3214343871687,0.027332704995287466,0.0015723270440251573,-0.7486280222096537,137930.0,19.784724869289377,2.0717783881495118
Giant Pioneer Mall,Giant Pioneer Mall,1,640638,Authorised Retailer,JURONG WEST,WEST REGION,residential,262730,14.6804,17896.7,1,0,,unique,1.34169239214292,103.697174842118,445120,3117,10155,35631,66823,134,0.9821,1757660,151935,73345,208650,131022,427,0.9049,2496018,1180956,100619,480805,362883,537,0.6741,12.0,7,47,54,2156,4160,2027,427.0,151935.0,506.46132773483447,0,1026597.1113185094,0.004066530774905627,75.0030936123594,0.026640355204736062,0.0029277813923227064,-2.4251783336201114,865529.0,124.1517663408335,-6.295962884796424
Giant Plantation Plaza,Giant Plantation Plaza,1,690127,Authorised Retailer,TENGAH,WEST REGION,residential,10,7.3635,1.4,1,0,,unique,1.35759319436135,103.734174851203,432120,0,65989,26977,84126,126,0.9338,1355713,0,264697,353587,217952,259,0.9183,2862839,159095,432153,697679,1028664,452,0.8914,11.0,0,2,2,4040,4162,143,259.0,0.0,259.0,0,37037.0,0.00014671003712132127,2.7059199246656496,0.013986013986013986,0.00010843634786380394,-0.429138985136884,37037.0,5.312599543129635,-1.437194006251931
Giant Sembawang Shopping Centre,Giant Sembawang Shopping Centre,1,758459,,SEMBAWANG,NORTH REGION,residential,102640,12.6362,8122.7,1,0,,unique,1.44175296834191,103.82479165671,513141,68914,0,15146,19456,33,0.8816,1188878,243380,37163,121107,223741,154,0.8217,2873209,485328,121213,298100,298326,423,0.8431,0.0,2,18,20,2716,3972,1467,154.0,243380.0,281.2866551097773,1,412647.5230460433,0.0016345690370199069,30.147991318795164,0.013633265167007498,0.0010843634786380394,-1.848208214881091,225918.0,32.405752722541266,-2.1792751339920415
Giant Sunshine Place,Giant Sunshine Place,1,680475,Authorised Retailer,CHOA CHU KANG,WEST REGION,residential,192070,6.1173,31397.9,1,0,,unique,1.37805614752086,103.738931794069,530921,11337,0,64545,27140,129,0.9791,1403253,29656,0,234875,278994,255,0.9793,2300984,59030,57555,442904,558602,345,0.9637,11.0,11,40,51,2161,4046,2022,255.0,29656.0,270.5099558054711,1,546971.1306386626,0.0021666483484161585,39.96166213818763,0.025222551928783383,0.0027651268705270004,1.7461514583087079,515610.0,73.95926912096205,-2.669695647038629
Giant Tanjong Katong,Giant Tanjong Katong,1,400845,,GEYLANG,CENTRAL REGION,residential,110110,9.6448,11416.5,1,0,,unique,1.31639445681762,103.894359081999,187195,211490,66487,30357,15080,25,0.4739,1174352,422184,70685,182782,58873,83,0.7256,3402165,911369,72937,448666,118303,278,0.7839,0.0,0,2,2,3381,3461,802,83.0,422184.0,303.8003500734088,1,243647.8807588739,0.0009651318851598577,17.800892489888415,0.0024937655860349127,0.00010843634786380394,-3.745076811520407,66566.0,9.548249080324199,-2.4427799848866765
Goh Geok Kwee Agency - Bukit Merah,Goh Geok Kwee Agency - Bukit Merah,1,150124,Authorised Retailer,QUEENSTOWN,CENTRAL REGION,residential,95930,21.684,4424.0,1,0,,unique,1.28582331821306,103.803532208512,164994,128718,47495,139565,9285,19,0.5532,1491171,369023,57388,187100,246662,103,0.7926,2549283,1051814,90742,426028,810194,310,0.7028,11.0,4,21,25,3533,4167,650,103.0,369023.0,295.99738404378076,0,192398.2996284575,0.00076212332749872,14.05660265238639,0.038461538461538464,0.0013554543482975493,2.918851391767522,66950.0,9.603330167468453,4.968392146575845
